code	country_exposure	2020_EW09	2020_EW10	2020_EW11	2020_EW12	2020_EW13	2020_EW14	2020_EW15	2020_EW16	2020_EW17	2020_EW18	2020_EW19	2020_EW20	2020_EW21	2020_EW22	2020_EW23	2020_EW24	2020_EW25	2020_EW26	2020_EW27	2020_EW28	2020_EW29	2020_EW30	2020_EW31	2020_EW32	2020_EW33	2020_EW34	2020_EW35	2020_EW36	2020_EW37	2020_EW38	2020_EW39	2020_EW40	2020_EW41	2020_EW42	2020_EW43	2020_EW44	2020_EW45	2020_EW46	2020_EW47	2020_EW48	2020_EW49	2020_EW50	2020_EW51	2020_EW52	2020_EW53	2021_EW01	2021_EW02	2021_EW03	2021_EW04	2021_EW05	2021_EW06	2021_EW07	2021_EW08	2021_EW09	2021_EW10	2021_EW11	2021_EW12	cumulative_proportion
ECU	Ecuador	X	0	0.06666666666666667	0.006276150627615063	0.004555808656036446	0.006699147381242387	0.0007911392405063291	0.004532577903682719	0.00014601737606775207	0.0008429926238145417	0.0006423982869379015	0	0.0008583690987124463	0.0030263726761781237	0.0004811161895597787	0	0.0008888888888888889	0.00020648358455502787	0.0022985203275391465	0	0.0004859873643285275	0.0006011421701232341	0.00032278889606197545	0.0009536784741144414	0.002529510961214165	0.0012498047180128104	0.00017190991920233798	0.0005837711617046118	0.0017298317345494575	0.0002181262951248773	0.00011960291831120679	0.001098901098901099	0.0009263547938860583	0.0007150518412584912	0.00013904338153503893	0.0006994637444625787	0	0.00016283992835043154	0	0.0001657550140891762	0.0007713668620796051	0.0024195499637067507	0.00045495905368516835	0.0002981514609421586	0.0017178850925749188	0.00205620287868403	0.0009561143512764127	0.00026939655172413793	0	0	0	0.0001321003963011889	0	0.0005816658911121452	0.001035866891104493	0.0008821799647128014	8.452370890034655e-05	0.0007010920857489551
EGY	Egypt	X	0.07142857142857142	0.14893617021276595	0.03783783783783784	0.010638297872340425	0.006072874493927126	0.0023014959723820483	0.0018298261665141812	0	0.017075773745997867	0.0025261638397690365	0.005807622504537205	0.0014601585314977055	0.0031718569780853517	0.007966823092873512	0.0021219135802469135	0.0031545741324921135	0.002754549926217413	0.004746835443037975	0.0009827319949459498	0.002161622879946791	0.004307413284969395	0.003658982802780827	0.012024048096192385	0.014677103718199608	0.02774694783573807	0.0015873015873015873	0.0008230452674897119	0.004370629370629371	0.0019157088122605363	0.0011961722488038277	0.011918951132300357	0.006157635467980296	0.004395604395604396	0.004545454545454545	0.004317789291882556	0.0007107320540156361	0	0.0061061531235321745	0.00039888312724371757	0.00035323207347227127	0.0	0	0.007783312577833126	0.0	0.010730968312081807	0.0002981514609421586	0	0	0.00027114967462039046	0.01953125	0	0	0	0.0013767783386874712	0.0008906702293475841	0.009797517962116264	0.0037669978882741532
ESP	Spain	0.6046511627906976	0.5626373626373626	0.1116958071634697	0.05036084918084602	0.026639643968993543	0.010012657510437723	0.011123470522803115	0.010035192863862853	0.01115103456820716	0.010302519434298024	0.0110062893081761	0.008146067415730337	0.008057491289198606	0.009512761020881671	0.008645533141210375	0.013943355119825708	0.015002143163309044	0.036349269063611224	0.017341040462427744	0.014272970561998216	0.010556168268473295	0.003945421666940654	0.004037016334389168	0.004837461300309598	0.0038662964394924606	0.002659512962234916	0.0015592125037571386	0.0025291861380500142	0.003103791377697254	0.0027945844751336244	0.003584463834853024	0.0033083280009802455	0.003104804720427086	0.002597815714134238	0.001505859161099551	0.0008885958751952761	0.001082750045405647	0.0011636957744742176	0.001620151010301715	0.002098547804918996	0.004783926008611067	0.009014109040236893	0.007215613327132806	0.006029628346183835	0.00800665630029735	0.004267169007739875	0.004405264514082971	0.005359827968115895	0.00556333373022553	0.006949228394285743	0.010224034372396862	0.016980813885609767	0.020926918150493405	0.03562604148709993	0.030035743110803644	0.029761073075310885	0.027330666170450317	0.007121696369093509
EST	Estonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0003112356053532524	0.0005704506560182544	0.0002626050420168067	0.0002658160552897395	0.00046511627906976747	0.000277623542476402	0.002290294875465216	0.008700533258490037	0.0037184594953519256	0.025489733301864527	0.07834973504920514	0.00325821341297855	0.0023694130317716746	0.019042010208087948	0.01929893658920835	0.024454649827784156	0.011991668126691194
ETH	Ethiopia	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001146131805157593	0	0	0.00023507287259050304	0	0	0	0.00012800819252432156	0	0.00023568230025925054	0.0	0	0	0.0	0	0.0003020235578375113	0	0	0.0006598482349059716	0	0	0.0	0	0	0.0	0	0.0006711409395973154	0.001979414093428345	0.0016116035455278	0.0018050541516245488	0.0002352387673488591	0	0	0	0	0	0	0.00015090998722295441
FIN	Finland	0	0.5	0.21428571428571427	0.3187919463087248	0.11490683229813664	0.15244755244755245	0.09286412512218964	0.10309278350515463	0.0743073047858942	0.06704707560627675	0.09090909090909091	0.059113300492610835	0.09574468085106383	0.12403100775193798	0.036231884057971016	0.016260162601626018	0	0.03571428571428571	0	0	0	0	0	0.008	0.05263157894736842	0.03763440860215054	0.04195804195804196	0.0330188679245283	0.057432432432432436	0.038356164383561646	0.11450381679389313	0.14250614250614252	0.11179698216735254	0.03254847645429363	0.03237674760853569	0.045174537987679675	0.0007861635220125787	0.004076878276062901	0.022232734153263954	0.026528631510837918	0.018893850910340088	0.017326732673267328	0.009987515605493134	0.0066056910569105695	0.034772854739203586	0.025727069351230425	0.10766530134581627	0.10568741603224362	0.12179739850216792	0.20744458385612716	0.2459016393442623	0.14246491763270286	0.09291213166976374	0.02688888888888889	0.10080826223619219	0.0240375219855384	0.031659882406151064	0.0698856416772554
FRA	France	0.4090909090909091	0.16348448687350836	0.06966864910790145	0.0425965555895241	0.018138111888111888	0.016006962839627638	0.02203522783997718	0.0015424275436571712	0.007215826171558294	0.006735381161342994	0.006404269513008673	0.011303191489361703	0.008483563096500531	0.002904162633107454	0.0010539258738802037	0.009214891264283081	0.006019261637239166	0.004531722054380665	0.006903876792352629	0.010097087378640776	0.010519172039362062	0.006352987889616835	0.010331206320267397	0.009717967677194465	0.007633132566044487	0.005836933541685817	0.0031989377112506038	0.0030172807899789705	0.001271725307333616	0.0015895122468134065	0.001079654510556622	0.0013178152970955872	0.0009023234829686443	0.0006817329651975321	0.0007114399544678429	0.00034052254079997707	0.00021555157774383102	0.0004313027794523435	0.0007600028061642074	0.0009943817431511957	0.0017325017325017325	0.0009535189677855428	0.001817235039692239	0.0020994092619683077	0.0022633383141425685	0.0051908471592946315	0.006410869773227443	0.006636020405222353	0.013869773117470948	0.010494148339770037	0.007297793545576199	0.011229774946142915	0.008987293596052534	0.018641968435995214	0.009167274931647512	0.01684618047598383	0.00783287765940731	0.005336617766152365
GAB	Gabon	X	X	0	0	1.0	0	0	0	0.08823529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0.004484304932735426	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0.013513513513513514	0	0.004878048780487805	0	0	0.004231311706629055	0.0017857142857142857	0.0030737704918032786	0.002967359050445104	0.003770028275212064	0.008695652173913044	0.004757373929590866	0.0028142589118198874	0.0025029289594205987
GBR	United Kingdom	1.0	1.0	0.5653950953678474	0.35688319898846216	0.2772620512246952	0.19793142066602984	0.16190357852882703	0.13795363060504884	0.10665976115037777	0.08728786423310919	0.09188455305916875	0.08158932362754019	0.07728337236533958	0.06943410275502607	0.10175313906657191	0.35372227715779064	0.34230944774075767	0.23550019462826002	0.4710648148148148	0.054280779669380705	0.16858986896147077	0.14041170097508127	0.09427865424824178	0.1498024394433946	0.19419642857142858	0.24674605372473	0.2451232977548767	0.22432527164388363	0.15568776772965254	0.12877223634053367	0.13913512680181916	0.09448167126527394	0.05683633049708103	0.06040110312085457	0.058055484513601915	0.037545195052331115	0.06227899437354879	0.06610184194546453	0.04495158595422306	0.047106602617431055	0.035784085159575	0.06984038084570149	0.06925310077743084	0.030224079178349867	0.028930956647197078	0.028858771131650782	0.043164917400103545	0.05541372867150074	0.11251812415677186	0.08560939684628441	0.1443698532964604	0.20565362929399636	0.25573684535192154	0.33429852419204187	0.4237715245695086	0.4359830178099383	0.4559867050040887	0.08315848651485251
GEO	Georgia	1.0	0.3333333333333333	0.23076923076923078	0.05263157894736842	0.024390243902439025	0.027777777777777776	0	0.00684931506849315	0.014705882352941176	0.031746031746031744	0	0	0	0.034482758620689655	0	0.023255813953488372	0	0	0	0	0	0	0	0	0	0	0	0.006289308176100629	0	0.0008123476848090983	0.0006045949214026602	0	0.0002697599136768276	0.0	0	0	6.282985674792661e-05	4.585893790699807e-05	0	0	0	0.0	0	7.352400558782443e-05	0.0	0.00010713520462824084	0	0.00033630401883302503	0.00021459227467811158	0	0.0008379888268156424	0.001380738695201933	0.002900953170327393	0.0009492168960607499	0.0019011406844106464	0.00040048057669203043	0	0.00018932831315617441
