code	population	region	country	2020_EW09	2020_EW10	2020_EW11	2020_EW12	2020_EW13	2020_EW14	2020_EW15	2020_EW16	2020_EW17	2020_EW18	2020_EW19	2020_EW20	2020_EW21	2020_EW22	2020_EW23	2020_EW24	2020_EW25	2020_EW26	2020_EW27	2020_EW28	2020_EW29	2020_EW30	2020_EW31	2020_EW32	2020_EW33	2020_EW34	2020_EW35	2020_EW36	2020_EW37	2020_EW38	2020_EW39	2020_EW40	2020_EW41	2020_EW42	2020_EW43	2020_EW44	2020_EW45	2020_EW46	2020_EW47	2020_EW48	2020_EW49	2020_EW50	2020_EW51	2020_EW52	2020_EW53	2021_EW01	2021_EW02	2021_EW03	2021_EW04	2021_EW05	2021_EW06	2021_EW07	2021_EW08	2021_EW09	2021_EW10	2021_EW11	2021_EW12
CZE	10708982	Eastern Europe	Czechia	0.0	0.1774211591727393	1.58745247680872	7.526392331222519	15.276895600347446	17.191176528263846	12.690281858723827	7.2369157030985765	6.966114986466501	3.7631961656112596	3.17490495361744	3.361664068536113	4.062010749481137	3.17490495361744	3.146891086379639	3.959293236275866	4.267445775891677	7.9372623840436	10.663945461856224	6.303120128505212	6.910087251990899	12.67160594723196	13.885540194203333	14.343100025754081	15.46365471526612	17.732777961527997	21.514650038631125	34.15824211862528	71.42602350064647	120.50631890127372	139.9572807200535	161.64935191785736	311.8877219141838	511.9254099035744	765.4322324941811	787.2363591609361	710.7865154689773	438.9679616605948	303.6796588135081	260.5196273558028	238.39801019368602	291.7457513702049	405.3980107539634	455.0665973665844	634.0471951488946	814.708624965473	571.3895120936799	461.80860141514853	442.180218437196	461.2763379376303	492.45577217330276	592.6987271059005	758.9330152950113	789.7015794778627	746.5135341529195	628.4257457898426	502.6528198478623
DEU	83783945	Western Europe	Germany	0.0751934037004345	0.8593531851478228	4.5187654985689685	21.03983048303586	42.3494023825209	45.8285892362791	34.39322414336064	22.00182863196523	15.720195557752742	10.09023864894402	7.5873724972009855	5.28502208865911	5.0534741471053914	3.8229281278173284	2.69860771058226	2.1686732464077694	4.061637345913946	4.521152590749934	3.270316287923659	2.996994233203032	3.242864727842548	4.5975395405408515	5.6418923697135535	7.039534841669248	9.053047096314216	11.187107506097977	10.710882615995224	9.814529502042426	11.647816297024448	14.459810886202602	14.434746418302456	17.90438490333679	27.97194617656163	49.17529247399367	75.36527433746406	124.10730958061237	162.70897723901638	157.09334288329345	153.08064092708932	148.6012624495063	156.52879558249495	181.96923050114196	205.78763628282243	164.37755467351172	151.938417318497	184.90654742982082	131.508488887698	118.21596607798786	104.10109001193486	71.72257166930967	61.94862273434367	61.48552685123624	66.54735582097501	69.1946410496665	80.81858642488129	118.6014814652139	135.69664211920315
DJI	988002	Eastern Africa	Djibouti	0.0	0.0	0.0	0.10121437001139674	1.3157868101481576	3.6437173204102824	13.866368691561354	55.16183165621122	27.9351661231455	10.52629448118526	7.793506490877549	14.372440541618337	95.04029344070153	93.52207789053058	98.68401076111182	28.340023603191085	11.740866921322022	7.894720860888945	9.412936411059897	23.481733842644044	3.5425029503988856	3.6437173204102824	4.554646650512853	25.70844998289477	2.9352167303305055	1.5182155501709511	0.3036431100341902	0.20242874002279349	0.7085005900797772	0.9109293301025706	0.6072862200683804	0.9109293301025706	0.5060718500569837	2.9352167303305055	7.894720860888945	3.137645470353299	4.453432280501456	4.04857480045587	1.6194299201823479	1.5182155501709511	1.6194299201823479	3.3400742103760925	5.668004720638217	2.4291448802735216	3.6437173204102824	2.5303592502849184	3.744931690421679	1.5182155501709511	1.3157868101481576	1.0121437001139675	2.732787990307712	5.465575980615424	4.35221791049006	6.983791530786375	11.943295661344814	26.923022423031533	73.98770447833101
DMA	71991	Caribbean	Dominica	0.0	0.0	0.0	0.0	15.279687738745121	4.167187565112306	2.778125043408204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.778125043408204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.389062521704102	1.389062521704102	2.778125043408204	2.778125043408204	0.0	0.0	9.723437651928712	1.389062521704102	1.389062521704102	6.94531260852051	16.668750260449222	18.057812782153324	6.94531260852051	5.556250086816408	18.057812782153324	0.0	2.778125043408204	1.389062521704102	0.0	0.0	25.003125390673834	5.556250086816408	4.167187565112306	5.556250086816408	5.556250086816408	0.0	18.057812782153324	11.112500173632816	2.778125043408204	16.668750260449222	0.0	6.94531260852051
DNK	5792203	Northern Europe	Denmark	0.051793764824886145	0.34529176549924095	13.880728973069486	8.615029549206062	15.106514740591791	32.388367603828804	33.13074489965217	21.511676990602712	20.769299694779345	16.60853392051349	15.745304506765388	9.305613080204544	7.4410375465086425	5.939018366586945	5.023995188013956	3.71188647911684	4.350676245290436	4.903143070089222	2.7105403591690416	1.9681630633456735	3.919061538416385	4.575115892864943	6.059870484511679	11.273776143550217	17.97243639423549	13.052028735871309	9.322877668479506	16.52221097913868	31.43881524870589	49.704749643615735	65.20834991453165	53.330313181357766	47.995555404394494	49.359457878116494	77.17270958908036	119.81624262823661	136.02769101842597	118.2279005069401	147.73308186885023	150.5299451693941	181.34723524020134	315.2168527242571	422.8097668538206	337.7126112465326	282.6903684142286	219.24300650374306	137.40885808042293	98.71891575623299	72.13144981279143	53.36484235790769	49.73927882016566	52.035469060735615	63.03301179188644	62.0489302602136	96.54357763358777	85.1144201955629	72.54579993139053
DOM	10847904	Caribbean	Dominican Republic	0.0	0.01843674132809435	0.08296533597642457	0.9310554370687646	5.5955509930766345	7.088927040652277	11.716549114003959	14.528152166538346	14.666427726499055	15.228748337005932	21.23912600996469	20.538529839497105	21.312872975277067	22.916869470821275	21.082413708675887	31.13043773248731	29.554096348935243	44.62613238465237	51.30023274542253	63.88330870184692	77.4804054313165	86.44066171677035	96.96804101511223	67.87486319937935	62.38071428360723	46.239347250860625	29.23145337569359	46.497461629453944	39.78648778602761	42.47825201992938	30.024233252801647	27.369342501556062	37.68469927462485	26.834677003041325	28.51242046389791	27.655111992141524	24.216659734451927	33.00176697728889	41.89749466809441	45.01330395254235	46.110290061563965	54.66493803779974	50.507452868314466	63.38551668598837	64.7590539149314	70.78786832921826	98.59047425198453	102.95076357607884	92.60775169101791	88.45026652153264	62.19634687032629	51.687404313312506	41.547196582860614	33.65627129443624	27.249503682923446	31.093564249831118	23.90323513187432
DZA	43851043	Northern Africa	Algeria	0.002280447468490088	0.03648715949584141	0.04560894936980176	0.232605641785989	0.7183409525743778	1.8175166323866003	1.3089768469133105	1.6168372551594725	1.6464830722498436	2.3693849197612016	2.8802051527029815	2.8802051527029815	2.946338129289194	2.6316363786375616	1.785590367827739	1.733140076052467	1.8722473716303623	3.048958265371248	5.774092990216904	7.324797268790163	8.750076936596468	9.61208607968572	9.545953103099508	8.5357148745584	7.8447392916059036	6.6931133200184085	6.186853982013609	5.2222247028423014	4.414946298996811	3.6852031090799824	2.944057681820704	2.4651637134377853	2.155022857723133	2.8802051527029815	3.824310404657878	4.702282680026562	7.842458844137413	12.4010733336491	15.860512143348563	16.961968270629274	14.344014576802655	9.431930729675004	7.167446393464347	7.014656413075511	5.249590072464183	3.9999048597316147	3.8721998014961696	4.009026649605575	3.9976244122631246	3.436634335014563	4.296363030635326	2.8528397830811003	2.7274151723141453	2.6088319039526606	2.3693849197612016	2.1048530134163514	1.5598260684472203
ECU	17643060	South America	Ecuador	0.0	0.07368336331679425	0.08501926536553182	2.709280589648281	7.464691499093695	9.30677558201355	21.492870284406447	10.003933558010912	77.6339251807793	26.8944276106299	26.469331283802244	21.209472733188008	19.809488830168917	13.109970719365007	23.561672408301053	20.563326316409967	19.129334707244663	27.449886811018043	39.454607080631135	32.15995411226851	34.98826167342853	37.71454611614992	35.11862454698901	41.60276051886691	40.3331394894083	36.280554506984615	32.970471108753244	29.127600314231206	36.04250056396113	51.969442942437425	47.38973851474744	36.10484802522918	36.71131878483664	31.706518030319003	40.76390376726033	48.61968388703547	30.006132723008367	34.806887240648734	29.751074926911773	34.1947485300169	36.73965853995849	23.425641583716203	24.916312703125193	19.010307735732916	29.694395416668083	33.07816217821625	59.28109976387316	42.078868404913884	65.44783047838641	41.58008871476943	47.67880401699025	42.90638925447173	63.764449024148874	48.72170700547411	43.77358576120015	57.824436350610384	67.05752856930714
EGY	102334403	Northern Africa	Egypt	0.0	0.01368063875840464	0.09185571737785972	0.18077986930748988	0.2755671521335792	0.4827311104751351	0.8491767915038309	1.068067011638305	1.2576415772904836	1.8312512166607353	2.7077892856813754	2.6921542699574843	4.684641586270846	6.777779316306756	8.953978067375836	10.13149018908138	10.532137467006086	9.933120927084511	9.881329937499123	6.960513562579732	5.876811535217536	4.310378397380204	2.6706561233371344	0.9752341057777022	0.9986866293635387	0.8804468229516128	1.2312574882564176	1.1872840065329742	1.1179036242582077	1.020184775983889	0.8169295715733056	0.8198611370215352	0.7934770479874691	0.8892415192963016	1.0749073310175075	1.1315842630166124	1.3749041952196663	1.5488437451479538	2.080434279760248	2.449811526237174	2.766420594645967	3.0048545844353045	3.715270611389603	6.2774588131422435	9.344853460473113	7.740309971808796	6.554980342241309	5.507434288740611	4.1774807637271305	3.6038711243568793	4.0025640253161	4.241975203588181	4.188229837037306	3.9996324598678705	4.258587407794815	4.38855347599966	4.488226701239465
ERI	3546427	Eastern Africa	Eritrea	0.0	0.0	0.0	0.028197394166015542	0.14098697083007772	0.6485400658183574	0.14098697083007772	0.14098697083007772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7331322483164041	2.1993967449492122	1.353474919968746	0.676737459984373	0.4793557008222642	0.5357504891542952	0.3383687299921865	0.4511583066562487	0.16918436499609324	0.0	0.5921452774863264	0.3383687299921865	0.3383687299921865	0.8741192191464818	0.08459218249804662	0.31017133582617096	0.6485400658183574	0.4511583066562487	1.0715009783085905	0.25377654749413986	0.056394788332031084	0.7895270366484352	0.056394788332031084	1.6354488616289014	0.7331322483164041	1.550856679130855	2.2275941391152276	1.2124879491386682	6.710979811511699	9.248745286453097	6.654585023179668	9.05136352729099	1.776435832458979	5.49849186237303	5.385702285708969	2.9043315990996006	7.218532906499979	4.567977854894518	2.7351472341035077	2.650555051605461	2.2557915332812435	2.537765474941399
